Location, TSUM1, TSUM2, TSUM3, TSUM4, TSUM5, TSUM6,BeginSensitivePhaseHeatStress,EndSensitivePhaseHeatStress,HeatSumIrrigationStart,HeatSumIrrigationEnd
45_61,180,410.4411946,549.1818801,237.1574151,553.3673017,32.9385299,893.7212491,1196.78049,1,1750.147791
45_62,180,372.5249296,498.4488495,251.5875834,587.0376945,34.94271994,811.1599172,1122.561363,1,1709.599057
45_63,158.6996424,304.5317464,407.4720551,194.4382949,453.6893547,27.00531876,663.1071548,906.4420963,1,1360.131451
45_64,180,382.5986333,511.9277488,227.4501842,530.7170964,31.59030339,833.0950522,1121.976566,1,1652.693663
45_65,179.1429044,343.7607086,459.9615116,182.0858095,424.8668888,25.28969578,748.5268388,985.8080296,1,1410.674918
45_66,180,348.2899465,466.0217595,381.0505171,889.117873,52.92368297,758.3890948,1195.362223,1,2084.480096
45_67,180,365.6502446,489.2503273,246.6380543,575.4887934,34.25528535,796.1905327,1101.538626,1,1677.02742
45_68,115.9204221,222.4418912,297.6335164,197.6523335,461.1887782,27.45171301,484.3593855,717.727741,1,1178.916519
45_69,111.0178387,213.0342311,285.0458023,201.3339301,469.7791702,27.96304587,463.8745371,699.4139635,1,1169.193134
45_70,107.2416753,205.7880798,275.3502476,205.3122269,479.0618626,28.51558709,448.0962977,686.4505543,1,1165.512417
45_71,112.6683482,216.201425,289.2835968,175.4527461,409.3897407,24.36843697,470.7709901,680.9377678,1,1090.327509
46_127,96.96572439,186.0693631,248.9660492,163.3083379,381.0527883,22.68171361,405.1594864,598.3437502,1,979.3965385
46_128,92.67858774,177.8426955,237.9585362,189.4707411,442.0983959,26.31538073,387.2462074,605.2719728,1,1047.370369
46_129,166.9294667,320.324112,428.602685,243.2028908,567.4734118,33.77817931,697.4944748,992.1296878,1,1559.6031
46_130,151.3010522,290.3344517,388.4756748,175.2284076,408.8662843,24.33727885,632.1930455,854.0385341,1,1262.904818
46_131,169.066255,324.4244355,434.0890335,246.9986126,576.330096,34.30536289,706.422785,1005.512082,1,1581.842178
46_132,165.6064891,317.7854252,425.2058507,238.2164248,555.8383245,33.08561459,691.9665739,981.2077008,1,1537.046025
46_147,96.88897046,185.9220785,248.7689783,158.6633992,370.2145982,22.03658325,404.8387795,593.3544561,1,963.5690543
46_148,107.9347444,207.1180231,277.1297493,188.2561497,439.2643493,26.14668748,450.9922025,672.5039221,1,1111.768271
46_149,114.7882833,220.2694086,294.7266735,198.4804367,463.1210188,27.56672733,479.6288812,713.4765187,1,1176.597537
46_150,122.7566183,235.5599974,315.1859121,171.9551866,401.2287686,23.88266482,512.9236,722.701096,1,1123.929865
46_151,180,368.4554473,493.0037676,226.6764055,528.9116127,31.48283412,802.2987628,1088.13562,1,1617.047233
46_152,180,357.8076275,478.7566847,225.2976309,525.6944719,31.29133765,779.11351,1061.861943,1,1587.556415
46_153,180,346.2798002,463.3321271,253.9070161,592.4497041,35.26486337,754.0120721,1063.518943,1,1655.968648
46_154,180,367.0324392,491.0997426,262.968762,613.593778,36.5234392,799.2002126,1121.100944,1,1734.694722
46_155,120.8344319,231.8714775,310.2505685,176.078026,410.8487272,24.45528141,504.8919777,718.2000719,1,1129.048799
46_156,121.7739271,233.6742926,312.6627859,215.8040361,503.5427508,29.97278281,508.8175442,762.1411146,1,1265.683865
46_157,112.2899863,215.4753792,288.3121271,209.8833041,489.7277095,29.15045893,469.190051,713.6708104,1,1203.39852
46_160,115.5813992,221.7913338,296.7630523,185.8256235,433.5931213,25.80911439,482.9428198,704.3800095,1,1137.973131
46_161,103.311682,198.2467412,265.2597242,208.7690873,487.1278704,28.9957066,431.6752985,672.2755528,1,1159.403423
46_163,103.5927987,198.7861814,265.9815104,181.1894075,422.775284,25.1651955,432.8499105,645.9570992,1,1068.732383
46_164,117.5370194,225.5440103,301.7842392,166.6807762,388.9218111,23.15010782,491.1141408,694.0090257,1,1082.930837
46_165,109.7378174,210.577974,281.759261,194.1332818,452.9776574,26.96295582,458.5261236,686.4705167,1,1139.448174
46_166,114.8231477,220.3363105,294.8161902,190.9330564,445.5104648,26.51848007,479.7745579,706.0855571,1,1151.596022
46_170,109.7112382,210.5269707,281.6910172,223.9283673,522.4995236,31.10116215,458.4150658,716.1463552,1,1238.645879
46_171,95.04622479,182.385999,244.0376043,223.6472129,521.8434967,31.06211293,397.1390908,650.0708162,1,1171.914313
46_173,100.4871964,192.8267824,258.0076666,216.822779,505.9198176,30.11427489,419.873529,667.657228,1,1173.577046
46_50,112.7575089,216.3725173,289.5125231,166.3793517,388.2184872,23.10824331,471.1435376,672.2643921,1,1060.482879
46_51,103.9272747,199.4280137,266.8403,201.2245134,469.5238646,27.94784911,434.2474776,667.4928271,1,1137.016692
46_52,106.8292044,204.9965816,274.2912007,189.0977128,441.2279965,26.26357125,446.3728382,668.3854952,1,1109.613492
46_53,116.2316854,223.0391803,298.432706,191.7190072,447.3443501,26.62763991,485.6599616,713.1908935,1,1160.535244
46_54,124.6374306,239.1691236,320.0150246,188.8384691,440.6230945,26.22756517,520.7823452,748.0226173,1,1188.645712
46_55,121.8927125,233.9022322,312.9677755,156.393355,364.9178282,21.72129932,509.3138747,703.2633627,1,1068.181191
46_56,123.5725408,237.1256865,317.2808482,204.7074704,477.6507642,28.43159313,516.3328329,759.1140051,1,1236.764769
46_57,130.5124252,250.442762,335.0994703,196.7480731,459.0788371,27.32612128,545.3302959,782.2903054,1,1241.369142
46_58,130.3145342,250.0630252,334.5913718,176.0621574,410.8117004,24.45307743,544.5034324,760.7165544,1,1171.528255
46_59,180,387.3626316,518.3021128,240.990537,562.3112529,33.47090794,843.4684908,1146.655281,1,1708.966534
46_60,180,349.6760336,467.876383,212.2858976,495.3337609,29.48415246,761.4072506,1029.838314,1,1525.172075
46_61,180,351.4665513,470.2721462,210.6024847,491.4057975,29.25034512,765.30604,1032.341182,1,1523.74698
46_62,173.1741688,332.307189,444.6363797,195.8352622,456.9489451,27.19934199,723.5872031,972.7788309,1,1429.727776
46_63,169.4786719,325.21583,435.1479416,194.1046153,452.9107689,26.95897436,708.1460186,954.4683869,1,1407.379156
46_64,180,365.2877117,488.7652481,230.8969148,538.7594678,32.06901597,795.40113,1084.949875,1,1623.709342
46_65,172.7613744,331.5150699,443.5765021,195.8863669,457.0681895,27.20643988,721.8623918,970.977939,1,1428.046128
46_66,167.5181658,321.4537779,430.1142098,181.248321,422.9127491,25.17337794,699.9542825,932.8163088,1,1355.729058
46_67,180,360.8662798,482.8492476,218.4787463,509.7837412,30.34427034,785.7736176,1062.194274,1,1571.978015
46_68,130.9629709,251.3073227,336.2562769,179.9183126,419.8093959,24.98865454,547.2128463,767.4819121,1,1187.291308
46_69,121.1652323,232.5062566,311.0999209,147.7670205,344.7897145,20.52319731,506.274187,691.3731981,1,1036.162913
46_70,114.3711152,219.4688968,293.6555662,229.9303958,536.5042567,31.93477721,477.8857951,743.0548588,1,1279.559115
47_120,89.94011409,172.5877866,230.9273201,236.9525317,552.8892406,32.91007388,375.8038283,640.4676384,1,1193.356879
47_125,115.5852355,221.7986953,296.7729021,137.0640435,319.8161014,19.03667272,482.9588491,655.6356409,1,975.4517423
47_126,103.9910459,199.5503854,267.0040368,150.3277445,350.7647371,20.87885342,434.5139378,616.8821667,1,967.6469038
47_127,100.4864965,192.8254392,258.0058694,167.3696707,390.5292316,23.24578762,419.8706043,618.2009794,1,1008.730211
47_130,95.79746987,183.8275774,245.9664768,190.1361544,443.6510269,26.40779924,400.278077,619.9302086,1,1063.581235
47_131,167.7992251,321.9931078,430.8358484,215.6428892,503.1667414,29.9504013,701.1286544,968.4718454,1,1471.638587
47_132,160.0014922,307.0298905,410.8146423,252.549476,589.2821106,35.07631614,668.5467757,970.3940088,1,1559.676119
47_146,176.3140355,338.3323386,452.6981996,232.3866542,542.2355264,32.27592422,736.7067542,1023.417192,1,1565.652719
47_147,169.5461637,325.3453414,435.3212315,232.1777141,541.7479996,32.24690477,708.4280251,992.844287,1,1534.592287
47_149,105.1617524,201.7968764,270.0099051,179.5880673,419.0388236,24.94278714,439.4055928,651.3948487,1,1070.433672
47_150,120.4395285,231.1136899,309.2366273,177.135999,413.3173309,24.6022221,503.2419219,717.4863162,1,1130.803647
47_151,180,370.5065987,495.7482659,245.4404763,572.6944445,34.08895506,806.7650727,1111.695341,1,1684.389785
47_152,180,361.7900197,484.0852377,570.7188029,1331.677207,79.26650047,787.7850289,1416.59406,1,2748.271267
47_153,176.0643526,337.8532173,452.0571218,241.3399818,563.1266241,33.51944194,735.6634845,1031.250321,1,1594.376945
47_154,180,390.9714647,523.1308331,228.7795412,533.8189295,31.77493631,851.3265978,1142.881839,1,1676.700768
47_155,115.0380324,220.7486569,295.3679212,452.5176034,1055.874408,62.84966719,480.6724275,968.6341815,1,2024.508589
47_156,113.1594197,217.1437513,290.544456,204.9437199,478.2020129,28.46440556,472.8228727,712.6319272,1,1190.83394
47_157,101.8769867,195.4936773,261.5760471,211.6727397,493.9030593,29.39899165,425.6805987,668.7424641,1,1162.645523
47_158,118.9491768,228.2538259,305.4100488,216.9122783,506.1286493,30.12670534,497.0146688,750.5761529,1,1256.704802
47_159,121.6165401,233.3722797,312.2586842,199.0748504,464.5079842,27.6492848,508.1599218,744.7058143,1,1209.213799
47_160,112.8175559,216.4877425,289.6666977,197.6488207,461.1805816,27.45122512,471.3944364,703.8032608,1,1164.983842
47_162,122.2859142,234.6567543,313.9773474,189.3666282,441.8554658,26.30092061,510.95682,738.0007299,1,1179.856196
47_163,112.6937274,216.2501257,289.3487598,223.2933307,521.0177716,31.01296262,470.8770343,728.8922162,1,1249.909988
47_164,113.7657863,218.3073197,292.1013433,178.7755398,417.1429262,24.82993611,475.3565018,689.1842028,1,1106.327129
47_168,113.1612332,217.1472313,290.5491123,182.1890436,425.1077683,25.30403385,472.8304501,689.8853872,1,1114.993155
47_169,104.5992923,200.717561,268.5657506,208.009268,485.3549585,28.89017613,437.0554215,677.2925795,1,1162.647538
47_170,114.5337649,219.7810085,294.0731804,207.7862872,484.83467,28.85920657,478.5654072,721.6404761,1,1206.475146
47_45,96.40936686,185.0017581,247.5375637,151.4822148,353.4585013,21.03919652,402.8348142,584.0215367,1,937.4800379
47_46,108.6873442,208.5622011,279.0621,170.8657535,398.6867582,23.73135468,454.1368491,658.4900546,1,1057.176813
47_47,96.89129627,185.9265416,248.77495,193.643368,451.8345252,26.89491224,404.8484976,628.3448595,1,1080.179385
47_49,107.4240795,206.1380987,275.8185827,206.961899,482.9110977,28.74470822,448.8584515,688.9185804,1,1171.829678
47_50,101.4255691,194.6274434,260.4170018,233.9537472,545.8920766,32.49357602,423.794405,688.9981924,1,1234.890269
47_51,121.0855261,232.353307,310.8952699,177.6893405,414.6084612,24.6790751,505.9411445,720.9379174,1,1135.546379
47_52,136.181148,261.3205814,349.654299,168.0273814,392.0638899,23.33713632,569.0163645,779.0022618,1,1171.066152
47_53,124.3345837,238.587985,319.2374448,225.5423397,526.2654592,31.32532498,519.5169364,783.3677695,1,1309.633229
47_54,118.081865,226.5895248,303.1831671,204.2737565,476.638765,28.37135509,493.3907119,734.0464484,1,1210.685213
47_55,122.46314,234.9968363,314.4323866,348.7038968,813.6424257,48.43109681,511.6973365,898.1331197,1,1711.775545
47_56,137.428338,263.713838,352.8565438,195.1407498,455.328416,27.10288193,574.2275965,811.7111315,1,1267.039548
47_57,115.2545955,221.164224,295.9239617,190.6794209,444.9186487,26.48325293,481.5773102,707.7676065,1,1152.686255
47_58,129.7837097,249.0444161,333.2284441,217.2067753,506.8158089,30.1676077,542.2854469,799.4796354,1,1306.295444
47_59,140.177169,268.9886218,359.9143532,222.9751649,520.2753847,30.96877293,585.7132526,851.8781399,1,1372.153525
47_60,180,382.8974961,512.3276357,199.4524736,465.3891051,27.70173247,833.7458155,1094.677605,1,1560.066711
47_61,180,440.0484289,588.7971936,198.416437,462.9716862,27.55783849,958.1899593,1227.262059,1,1690.233746
47_62,180,357.742391,478.6693964,196.7970319,459.1930744,27.33292112,778.9714598,1033.208819,1,1492.401894
47_63,179.7934422,345.0090379,461.6318113,228.2573021,532.6003716,31.7024031,751.2450318,1034.898151,1,1567.498523
47_64,180,382.7278126,512.1005944,207.25268,483.5895866,28.78509447,833.3763357,1102.081087,1,1585.670674
47_65,180,358.0530964,479.0851291,213.8173679,498.9071918,29.69685668,779.64801,1050.955593,1,1549.862785
47_66,163.0395612,312.8596987,418.6150898,180.1973424,420.4604656,25.02740869,681.2409777,911.6721309,1,1332.132597
47_67,180,369.8775917,494.9066368,192.0627544,448.1464268,26.67538257,805.3954321,1056.846983,1,1504.99341
47_68,179.7294564,344.8862544,461.4675235,241.2189626,562.844246,33.50263372,750.9776751,1047.572741,1,1610.416987
47_69,180,367.2893536,491.4435013,253.7228524,592.0199889,35.23928509,799.7596347,1112.455707,1,1704.475696
47_70,128.0492229,245.7160765,328.775032,207.7077255,484.6513595,28.84829523,535.0381047,782.1988341,1,1266.850194
47_71,111.7179529,214.3776934,286.8433926,213.1752211,497.4088491,29.60766961,466.799879,714.3963071,1,1211.805156
47_72,112.0008307,214.9205131,287.5697007,203.6816746,475.2572406,28.28912149,467.9818497,706.1718884,1,1181.429129
48_104,109.5588527,210.2345553,281.2997571,188.8798777,440.7197146,26.23331637,457.7783416,680.4141902,1,1121.133905
48_105,95.93563953,184.0927138,246.3212368,230.8925563,538.7492979,32.06841062,400.8554021,661.3065068,1,1200.055805
48_106,109.5502962,210.2181361,281.2777877,173.1480419,404.0120976,24.04833917,457.7425893,664.6439656,1,1068.656063
48_120,94.68723009,181.6971173,243.1158612,195.7933777,456.8512145,27.1935247,395.6390751,620.6063561,1,1077.457571
48_121,87.87577244,168.6264823,225.6269834,200.1897556,467.1094296,27.80413274,367.1782277,594.4432213,1,1061.552651
48_130,97.87110878,187.8067223,251.2906848,151.1113961,352.5932575,20.98769392,408.942525,590.2088033,1,942.8020608
48_131,173.3642852,332.6720069,445.1245163,226.9140888,529.4662071,31.51584569,724.3815812,1004.710612,1,1534.176819
48_132,171.8351075,329.7376389,441.1982492,213.2842135,497.6631647,29.62280745,717.9920982,984.2201016,1,1481.883266
48_146,180,353.0794091,472.4301953,249.6191627,582.4447129,34.66932818,768.817981,1075.128767,1,1657.57348
48_147,180,348.8087809,466.7159745,206.4540491,481.7261144,28.67417351,759.5188385,1021.978804,1,1503.704919
48_148,109.3648348,209.8622506,280.801603,186.4479014,435.0451032,25.89554188,456.9676612,677.111755,1,1112.156858
48_149,113.6535725,218.0919907,291.813227,169.2029251,394.8068252,23.50040628,474.8876304,679.1081427,1,1073.914968
48_150,125.1948455,240.2387576,321.446225,164.6697065,384.2293151,22.87079259,523.1114356,726.3546891,1,1110.584004
48_151,180,366.7535109,490.7265287,243.3818327,567.8909428,33.80303234,798.5928561,1100.861872,1,1668.752815
48_152,180,371.7858589,497.4599521,211.0005223,492.334552,29.30562812,809.5506168,1080.246333,1,1572.580885
48_153,180,369.1074003,493.876099,243.6518422,568.520965,33.84053366,803.7183674,1106.635341,1,1675.156306
48_154,180,658.3437689,880.8825078,80.49627493,187.8246415,11.18003819,1433.520376,1619.722552,1,1807.547193
48_155,119.8625248,230.0064666,307.7551314,222.2310266,518.5390619,30.86542038,500.8309823,759.9926246,1,1278.531686
48_156,108.0330358,207.3066364,277.3821191,213.5466204,498.2754475,29.65925285,451.4029012,698.2353759,1,1196.510823
48_157,109.7466096,210.5948455,281.7818355,221.8298528,517.6029898,30.8097018,458.5628608,714.2065338,1,1231.809524
48_158,112.1498917,215.2065491,287.9524248,225.9227251,527.1530251,31.37815628,468.6046829,729.081699,1,1256.234724
48_159,108.4890022,208.1815989,278.5528436,213.864582,499.0173578,29.70341419,453.3081013,700.5990245,1,1199.616382
48_162,102.240436,196.191107,262.5092277,173.8531767,405.6574121,24.14627455,427.1992273,632.5535113,1,1038.210923
48_163,106.7793811,204.9009747,274.163276,185.2840103,432.3293573,25.73389034,446.1646575,664.348261,1,1096.677618
48_166,99.85218036,191.6082381,256.37722,162.9172619,380.1402777,22.6273975,417.2201917,610.90272,1,991.0429977
48_167,117.155962,224.8127921,300.8058485,171.4412924,400.0296821,23.81129062,489.5219388,697.0599329,1,1097.089615
48_168,119.400706,229.1202738,306.5693804,207.7120422,484.6614317,28.84889477,498.9013285,743.4016964,1,1228.063128
48_169,123.4666942,236.9225754,317.0090798,201.2342323,469.546542,27.94919895,515.8905656,755.1658875,1,1224.712429
48_42,101.2363061,194.2642631,259.9310563,144.0396975,336.0926275,20.00551356,423.0035927,598.2350169,1,934.3276444
48_43,96.14014115,184.4851358,246.8463085,162.1805154,378.4212025,22.5250716,401.7098873,593.5119597,1,971.9331622
48_44,110.1961353,211.457449,282.9360233,138.9290704,324.1678308,19.29570423,460.4411495,633.3225427,1,957.4903735
48_45,84.30107681,161.7669312,216.4487108,176.0662766,410.8213121,24.45364955,352.2417968,554.2819187,1,965.1032308
48_46,90.14599688,172.982859,231.4559381,156.6826425,365.5928326,21.76147815,376.6640845,561.1214396,1,926.7142721
48_47,112.7515419,216.3610669,289.4972022,161.4787614,376.7837766,22.42760577,471.1186048,667.3370305,1,1044.120807
48_48,102.2266481,196.1646492,262.4738264,178.8050153,417.2117024,24.83402993,427.1416164,637.4434909,1,1054.655193
48_49,114.5154142,219.745795,294.0260637,187.7647213,438.1176829,26.07843353,478.488731,701.5365799,1,1139.654263
48_50,104.8890285,201.2735412,269.3096679,204.0804812,476.1877894,28.3445113,438.266049,674.6636903,1,1150.85148
48_51,101.9651199,195.6627978,261.8023351,232.6105751,542.7580084,32.30702434,426.0488527,690.075708,1,1232.833716
48_52,127.937073,245.50087,328.4870796,182.5444384,425.937023,25.35339425,534.5695,756.532388,1,1182.469411
48_53,119.1654875,228.6689085,305.965441,208.0371006,485.4199013,28.89404177,497.9184966,742.6714501,1,1228.091351
48_54,135.258822,259.5507127,347.2861649,182.32217,425.4183965,25.32252363,565.1625378,789.1590476,1,1214.577444
48_55,130.7660754,250.9294962,335.7507344,182.7812972,426.4896933,25.38629129,546.3901425,769.4615278,1,1195.951221
48_56,117.0173144,224.5467385,300.4498614,184.5115642,430.526983,25.62660616,488.9426165,709.508164,1,1140.035147
48_57,130.9364551,251.256441,336.1881957,162.4341945,379.0131204,22.5603048,547.1020532,749.8788311,1,1128.891951
48_58,127.2061138,244.0982184,326.6102923,215.2203407,502.1807949,29.89171401,531.5152756,785.9288514,1,1288.109646
48_59,131.0252727,251.4268748,336.4162409,207.8869647,485.0695843,28.87318957,547.4731668,795.7300805,1,1280.799665
