Location, TSUM1, TSUM2, TSUM3, TSUM4, TSUM5, TSUM6, TSUM7,BeginSensitivePhaseHeatStress,EndSensitivePhaseHeatStress,CriticalTemperatureHeatStress,HeatSumIrrigationStart,HeatSumIrrigationEnd
55_65,92.07519096,384.5493265,257.2689158,338.511731,453.4529325,906.9058651,56.68161657,939.7085656,1433.782906,35,1,2340.688771
55_66,92.10988599,384.6942293,257.3658578,338.6392863,123.869873,247.739746,15.48373412,940.062659,1104.569246,35,1,1352.308992
55_67,91.07294082,380.3634583,254.468511,334.8269879,361.2442081,722.4884161,45.15552601,929.4797186,1330.903165,35,1,2053.391581
55_68,88.29198318,368.7488705,246.6981882,324.6028789,366.0972539,732.1945078,45.76215674,901.0975921,1306.147191,35,1,2038.341699
55_69,78.72880067,328.8085201,219.9775312,289.4441197,363.6923175,727.3846349,45.46153968,803.4968766,1201.922488,35,1,1929.307123
55_70,86.4516758,361.0628809,241.5561529,317.837043,344.878458,689.7569159,43.10980725,882.3156315,1265.334535,35,1,1955.091451
55_71,81.70935955,341.2567365,228.3055633,300.4020568,360.0635768,720.1271537,45.0079471,833.9161098,1230.027933,35,1,1950.155087
55_72,75.29807511,314.4801957,210.3916804,276.8311581,316.4556135,632.9112269,39.55695168,768.4832952,1118.158648,35,1,1751.069875
55_73,84.0428203,351.0023667,234.8255272,308.9809566,428.8054895,857.610979,53.60068619,857.7311357,1323.61434,35,1,2181.225319
55_74,105.5807069,440.9547167,295.0049163,388.1643632,413.9311507,827.8623013,51.74139383,1077.544273,1538.055147,35,1,2365.917448
55_75,101.9947086,425.9779002,284.9852151,374.9805459,452.5731088,905.1462177,56.5716386,1040.945996,1538.51677,35,1,2443.662988
56_103,85.39932074,356.6677509,238.615749,313.9680905,393.4220716,786.8441432,49.17775895,871.5754196,1302.673662,35,1,2089.517805
56_104,93.12901511,388.9505921,260.2134245,342.3860845,365.4292815,730.8585631,45.67866019,950.4637709,1356.979383,35,1,2087.837946
56_105,79.92155259,333.7900134,223.3102204,293.8292371,363.7065891,727.4131781,45.46332363,815.6699624,1214.63606,35,1,1942.049238
56_106,96.69947735,403.8625226,270.189716,355.5127839,459.1864718,918.3729436,57.39830897,986.9034884,1488.751494,35,1,2407.124438
56_107,89.2430855,372.7211213,249.35568,328.0995786,403.8272731,807.6545462,50.47840914,910.8044305,1354.003653,35,1,2161.658199
56_108,102.6782281,428.8325994,286.8950491,377.4934853,466.5492839,933.0985677,58.31866048,1047.921916,1559.770418,35,1,2492.868985
56_109,96.58519264,403.3852158,269.8703911,355.0926195,405.7536347,811.5072694,50.71920434,985.7371121,1434.101861,35,1,2245.609131
56_122,92.03624056,384.3866513,257.1600838,338.368531,386.8289394,773.6578788,48.35361743,939.3110424,1366.744206,35,1,2140.402084
56_123,86.01113434,359.2229724,240.3252282,316.2174053,351.9786661,703.9573323,43.99733327,877.8195173,1267.744272,35,1,1971.701604
56_124,99.82633704,416.9217601,278.9265298,367.0085916,480.5669518,961.1339035,60.07086897,1018.81585,1543.423833,35,1,2504.557737
56_125,84.85005049,354.3737399,237.0810233,311.9487146,370.5896789,741.1793579,46.32370987,865.9696321,1273.993157,35,1,2015.172515
56_126,104.0257596,434.4605247,290.6602104,382.447645,454.725212,909.450424,56.8406515,1061.674663,1562.293592,35,1,2471.744016
56_127,110.0190197,459.4911993,307.4060843,404.4816894,512.6315984,1025.263197,64.07894979,1122.84117,1684.010571,35,1,2709.273768
56_128,95.69971853,399.6870593,267.3962722,351.8372,424.3348854,848.6697707,53.04186067,976.7000675,1443.255417,35,1,2291.925188
56_129,76.51293791,319.5540344,213.7861499,281.2975655,323.3469666,646.6939331,40.41837082,780.8820419,1137.984716,35,1,1784.67865
56_130,78.686564,328.6321198,219.859517,289.2888378,281.4234354,562.8468708,35.17792942,803.0658141,1119.20391,35,1,1682.050781
56_131,97.83183275,408.5917716,273.3536502,359.6758552,405.1759377,810.3518753,50.64699221,998.4601744,1446.797215,35,1,2257.14909
56_132,103.0726976,430.4800896,287.9972433,378.9437408,429.8536226,859.7072452,53.73170282,1051.947825,1527.274696,35,1,2386.981941
56_133,109.442973,457.0853571,305.796542,402.3638707,436.2208928,872.4417856,54.5276116,1116.962105,1601.466663,35,1,2473.908448
56_134,101.6549709,424.5589955,284.0359479,373.7315101,379.2478924,758.4957848,47.40598655,1037.478672,1461.574346,35,1,2220.070131
56_135,97.12023378,405.6197994,271.365359,357.0596826,400.3798016,800.7596031,50.0474752,991.1976791,1434.424643,35,1,2235.184246
56_136,99.27516598,414.6198104,277.3864931,364.9822274,411.1709036,822.3418072,51.39636295,1013.190664,1468.159434,35,1,2290.501242
56_137,96.45757169,402.8522107,269.5138031,354.6234248,439.523543,879.047086,54.94044287,984.4346277,1466.512982,35,1,2345.560068
56_138,100.1979639,418.4738488,279.964899,368.3748668,414.6607459,829.3214919,51.83259324,1022.608631,1481.474361,35,1,2310.795852
56_145,94.55831392,394.9200165,264.2070535,347.6408595,437.1920531,874.3841062,54.64900663,965.0510264,1443.959983,35,1,2318.344089
56_146,92.98154953,388.3347064,259.8013883,341.8439316,384.1692952,768.3385904,48.0211619,948.9587545,1374.149322,35,1,2142.487912
56_147,70.86455846,295.9637438,198.0039133,260.5314646,286.6801159,573.3602318,35.83501449,723.2353459,1041.179238,35,1,1614.539469
56_148,84.69428733,353.7231996,236.6458027,311.3760559,348.8473014,697.6946028,43.60591268,864.3799315,1250.59236,35,1,1948.286962
56_149,80.68283841,336.9695012,225.4373425,296.628082,338.9721541,677.9443083,42.37151927,823.4395559,1198.00708,35,1,1875.951388
56_150,75.66596889,316.0166932,211.4196189,278.1837088,359.0736111,718.1472223,44.88420139,772.2379758,1164.693632,35,1,1882.840854
56_151,93.70995198,391.3768578,261.8366304,344.5218818,306.6828946,613.3657892,38.33536182,956.3927443,1304.418265,35,1,1917.784054
56_152,80.61677801,336.6936019,225.252762,296.3852129,326.2525256,652.5050511,40.7815657,822.7653512,1184.584102,35,1,1837.089153
56_153,121.6397544,508.0248562,339.8757843,447.204979,530.0864272,1060.172854,66.2608034,1241.441022,1825.192047,35,1,2885.364901
56_161,95.11916989,397.2624149,265.774151,349.70283,427.0923238,854.1846477,53.38654048,970.7750564,1439.83172,35,1,2294.016367
56_164,96.46229518,402.8719382,269.5270011,354.6407906,440.3040099,880.6080197,55.03800123,984.4828351,1467.34374,35,1,2347.95176
56_165,95.74522536,399.8771172,267.5234237,352.0045045,349.7789767,699.5579535,43.72237209,977.1645049,1369.184022,35,1,2068.741976
56_166,103.485109,432.2025136,289.1495692,380.4599591,456.8905259,913.7810517,57.11131573,1056.156847,1558.702568,35,1,2472.48362
56_42,90.16933974,376.589595,251.9437433,331.5049251,457.2824304,914.5648609,57.16030381,920.2576723,1417.320694,35,1,2331.885555
56_43,94.72115482,395.6001167,264.6620501,348.2395393,438.6681934,877.3363867,54.83352417,966.7129615,1447.1699,35,1,2324.506286
56_44,100.9293123,421.5283039,282.0083725,371.0636477,408.2737224,816.5474449,51.03421531,1030.072686,1482.874047,35,1,2299.421491
56_45,98.45525424,411.1954731,275.0955632,361.967846,411.1465659,822.2931318,51.39332074,1004.822741,1459.405448,35,1,2281.69858
56_46,102.8583231,429.5847605,287.3982555,378.155599,475.9468407,951.8936814,59.49335509,1049.759943,1571.085456,35,1,2522.979137
56_47,103.7405533,433.2693691,289.8633106,381.3990925,431.8115137,863.6230273,53.97643921,1058.763881,1536.343286,35,1,2399.966313
56_48,104.7589499,437.5226724,292.7088303,385.1431975,453.2083615,906.4167231,56.65104519,1069.157517,1568.583062,35,1,2474.999785
56_49,103.0042216,430.1941013,287.8059131,378.6919905,432.2078204,864.4156407,54.02597755,1051.248966,1528.899825,35,1,2393.315466
56_50,98.13311234,409.8500569,274.1954608,360.7835008,409.4769669,818.9539338,51.18462086,1001.534998,1454.305985,35,1,2273.259919
56_51,98.5554189,411.6138079,275.375435,362.3360984,425.2273238,850.4546475,53.15341547,1005.84501,1474.552665,35,1,2325.007313
56_52,99.71561147,416.459318,278.6171496,366.6015123,409.8464732,819.6929464,51.23080915,1017.685798,1471.524453,35,1,2291.217399
56_53,102.181591,426.7584091,285.5073866,375.6676136,430.7262097,861.4524195,53.84077622,1042.853296,1518.659619,35,1,2380.112039
56_54,92.33934791,385.6525702,258.0070014,339.4828963,440.8156374,881.6312749,55.10195468,942.4045204,1423.958105,35,1,2305.58938
56_55,97.00355286,405.132485,271.0393388,356.6307086,424.7618581,849.5237162,53.09523227,990.0068473,1457.56439,35,1,2307.088107
56_56,100.2530356,418.7038541,280.1187759,368.5773363,540.7764484,1081.552897,67.59705605,1023.170686,1608.176415,35,1,2689.729312
56_57,108.8742079,454.7099267,304.2073455,400.2728227,418.5473165,837.0946329,52.31841456,1111.157356,1577.737411,35,1,2414.832044
56_58,105.9928098,442.675852,296.1563801,389.6794471,791.8003062,1583.600612,98.97503827,1081.750145,1920.311985,35,1,3503.912598
56_59,104.4933086,436.4132295,291.9665974,384.1665752,430.8473217,861.6946435,53.85591522,1066.446413,1543.393724,35,1,2405.088367
56_60,97.14135482,405.7080108,271.4243736,357.1373334,421.7005216,843.4010432,52.7125652,991.4132379,1455.97024,35,1,2299.371283
56_61,95.93932528,400.6877698,268.0657617,352.7181072,462.656558,925.313116,57.83206975,979.1454658,1484.128197,35,1,2409.441313
56_62,98.96240148,413.3135587,276.5125923,363.8323579,374.5628834,749.1257668,46.82036042,1009.998626,1428.221392,35,1,2177.347159
56_63,90.01430362,375.9420912,251.5105541,330.9349393,405.988765,811.97753,50.74859562,918.6753919,1364.37635,35,1,2176.35388
56_64,87.76546705,366.5498913,245.2270402,322.6671578,359.1003837,718.2007675,44.88754797,895.7240304,1293.544473,35,1,2011.745241
56_65,93.64577807,391.1088373,261.6573209,344.2859483,429.099224,858.1984479,53.637403,955.7377928,1426.151331,35,1,2284.349778
56_66,87.79895306,366.6897447,245.320604,322.7902682,365.0188622,730.0377243,45.62735777,896.0657848,1299.819479,35,1,2029.857203
56_67,86.64618119,361.8752269,242.0996238,318.5521363,382.4072126,764.8144252,47.80090157,884.3007307,1304.9342,35,1,2069.748625
56_68,80.01845532,334.1947248,223.580978,294.1854971,337.184411,674.3688219,42.14805137,816.6589402,1189.145611,35,1,1863.514433
56_69,75.80938863,316.6156816,211.8203505,278.7109872,313.6520415,627.3040829,39.20650518,773.7017008,1120.799061,35,1,1748.103144
56_70,70.14207628,292.9463182,195.9852131,257.8752801,273.2833355,546.5666711,34.16041694,715.8617778,1020.090147,35,1,1566.656818
56_71,78.14177737,326.3568345,218.337319,287.2859458,297.9306883,595.8613767,37.24133604,797.5057859,1129.910788,35,1,1725.772164
56_72,79.76841837,333.1504528,222.8823453,293.2662436,315.0374885,630.074977,39.37968606,814.1070925,1164.33653,35,1,1794.411507
56_73,71.36750949,298.064304,199.4092176,262.3805492,316.9992754,633.9985508,39.62490943,728.3684049,1076.853346,35,1,1710.851897
56_74,83.54221278,348.9115941,233.4267709,307.1404878,355.1118762,710.2237524,44.38898453,852.6219943,1244.590729,35,1,1954.814481
56_75,94.5984359,395.0875848,264.319159,347.7883668,442.8011437,885.6022873,55.35014296,965.4605066,1449.996254,35,1,2335.598542
56_76,100.6383626,420.313161,281.1954248,369.9939797,376.9941424,753.9882849,47.12426781,1027.103288,1448.496708,35,1,2202.484993
57_103,89.15910232,372.3703681,249.1210211,327.7908169,400.7691687,801.5383374,50.09614609,909.9473081,1350.051375,35,1,2151.589712
57_104,90.43759074,377.7099373,252.6932681,332.491142,395.1884177,790.3768355,49.39855222,922.9954104,1358.082765,35,1,2148.459601
57_105,82.97980648,346.5627208,231.8553415,305.0728175,356.4704397,712.9408793,44.55880496,846.8821417,1239.961319,35,1,1952.902199
57_106,100.1015711,418.071267,279.6955662,368.0204815,438.7338452,877.4676904,54.84173065,1021.624857,1504.52116,35,1,2381.98885
57_107,97.6513442,407.8379665,272.849344,359.0122944,426.5447313,853.0894625,53.31809141,996.6181295,1466.244336,35,1,2319.333799
57_108,94.26673938,393.702264,263.3923599,346.5688943,420.7724685,841.5449371,52.59655857,962.0752509,1424.435987,35,1,2265.980924
57_122,94.72046533,395.5972371,264.6601236,348.2370044,396.9073707,793.8147415,49.61342134,966.7059246,1405.401736,35,1,2199.216477
57_123,103.7226086,433.1944236,289.8131709,381.3331193,429.4635661,858.9271322,53.68294576,1058.58074,1533.80428,35,1,2392.731412
57_124,104.5935105,436.8317199,292.2465734,384.5349647,444.9437868,889.8875736,55.61797335,1067.469062,1558.557045,35,1,2448.444618
57_125,112.4013618,469.4409812,314.0626285,413.2403003,397.4941303,794.9882606,49.68676629,1147.155074,1594.23804,35,1,2389.226301
57_126,103.4581358,432.0898607,289.0742028,380.3607928,458.1925727,916.3851454,57.27407159,1055.881561,1559.717429,35,1,2476.102574
57_127,101.5356124,424.0604985,283.7024464,373.2926923,420.1283248,840.2566497,52.5160406,1036.260514,1501.183962,35,1,2341.440612
57_128,88.23431247,368.5080105,246.5370495,324.3908543,415.8126832,831.6253664,51.9765854,900.5090117,1355.248597,35,1,2186.873964
57_129,75.61586954,315.8074547,211.2796354,277.99952,301.0555951,602.1111902,37.63194939,771.7266677,1106.142205,35,1,1708.253395
57_130,95.44297645,398.6147835,266.6789047,350.8932953,396.7663106,793.5326212,49.59578883,974.079788,1412.953294,35,1,2206.485915
57_131,97.64499309,407.8114412,272.8315982,358.9889447,378.4863937,756.9727874,47.31079921,996.5533108,1418.118378,35,1,2175.091165
57_132,95.66267737,399.532358,267.2927749,351.7010193,374.7370063,749.4740125,46.84212578,976.3220298,1393.263158,35,1,2142.737171
57_133,93.83558211,391.9015484,262.1876558,344.9837573,334.4915732,668.9831464,41.81144665,957.6749106,1333.564535,35,1,2002.547681
57_134,89.86229207,375.3072194,251.085816,330.3760733,347.6071546,695.2143092,43.45089433,917.1239799,1304.376263,35,1,1999.590572
57_135,97.58276846,407.5515619,272.6577353,358.7601777,423.1998728,846.3997456,52.8999841,995.9182536,1462.169348,35,1,2308.569093
57_136,99.57998484,415.8928774,278.2381928,366.102885,392.2657957,784.5315913,49.03322446,1016.301609,1452.499751,35,1,2237.031342
57_137,100.2321285,418.6165363,280.060359,368.500472,423.0789383,846.1578765,52.88486728,1022.957311,1490.256305,35,1,2336.414182
57_146,75.53135712,315.4544911,211.0434977,277.6888126,349.9483296,699.8966592,43.7435412,770.8641439,1154.135131,35,1,1854.03179
57_147,79.25487857,331.0056689,221.4474547,291.3782296,315.0066581,630.0133163,39.37583227,808.8659657,1158.838011,35,1,1788.851328
57_148,78.56049788,328.1056084,219.5072734,288.8253595,299.3964093,598.7928185,37.42455116,801.7791982,1135.834651,35,1,1734.627469
57_149,91.51654171,382.2161443,255.7079841,336.4578735,282.4141896,564.8283792,35.3017737,934.007057,1256.796191,35,1,1821.624571
57_150,90.32282914,377.2306389,252.3726107,332.0692243,422.2573044,844.5146088,52.78216305,921.8241671,1383.929778,35,1,2228.444387
57_151,100.1490718,418.2696522,279.8282887,368.1951163,370.0647839,740.1295677,46.25809798,1022.109643,1436.357841,35,1,2176.487409
57_152,119.9733496,501.0651654,335.2196532,441.0784906,481.9427959,963.8855918,60.24284949,1224.43389,1759.306105,35,1,2723.191697
57_155,95.01361788,396.8215801,265.4792263,349.3147711,440.6348089,881.2696178,55.07935111,969.697805,1452.250386,35,1,2333.520004
57_156,96.2484185,401.9786886,268.9294045,353.8544793,374.3359148,748.6718296,46.79198935,982.3000349,1399.098487,35,1,2147.770317
57_157,93.91425068,392.2301053,262.407465,345.27298,431.5512633,863.1025266,53.94390791,958.4777928,1431.461814,35,1,2294.56434
57_161,88.49209578,369.5846349,247.2573263,325.338587,380.4652329,760.9304657,47.55815411,903.1399178,1322.645781,35,1,2083.576247
57_162,90.13565141,376.4488966,251.8496141,331.3810709,372.1063665,744.212733,46.51329581,919.9138532,1331.785948,35,1,2075.998681
57_42,91.62740059,382.6791432,256.0177368,336.8654429,373.860004,747.720008,46.7325005,935.1384698,1349.422327,35,1,2097.142335
57_43,92.41209282,385.9563872,258.2102592,339.7503408,400.3543403,800.7086805,50.04429253,943.1469463,1384.271327,35,1,2184.980008
57_44,100.5968731,420.1398813,281.0794983,369.8414447,318.520381,637.040762,39.81504762,1026.679851,1389.581205,35,1,2026.621967
57_45,95.51321867,398.9081481,266.8751697,351.1515387,354.640291,709.280582,44.33003638,974.7966719,1371.575148,35,1,2080.85573
57_46,96.15677136,401.595927,268.6733316,353.5175413,411.1975815,822.395163,51.39969769,981.364695,1434.984381,35,1,2257.379544
57_47,98.18604663,410.0711354,274.3433655,360.9781121,432.0135203,864.0270406,54.00169004,1002.07524,1477.406133,35,1,2341.433174
57_48,102.658641,428.7507943,286.8403203,377.4214738,459.3911811,918.7823623,57.42389764,1047.722012,1552.40377,35,1,2471.186132
57_49,100.3661945,419.1764587,280.434955,368.9933615,428.0287057,856.0574114,53.50358821,1024.325572,1496.633481,35,1,2352.690892
57_50,97.98872212,409.2470154,273.7920176,360.2526544,417.6159131,835.2318263,52.20198914,1000.061369,1460.907601,35,1,2296.139427
57_51,96.94908846,404.9050161,270.8871588,356.4304718,397.529714,795.059428,49.69121425,989.4509901,1429.752361,35,1,2224.811789
57_52,96.91466656,404.761254,270.79098,356.3039207,470.4831539,940.9663077,58.81039423,989.0996842,1502.339309,35,1,2443.305616
57_53,95.49249603,398.8216006,266.8172682,351.0753526,383.8060799,767.6121598,47.97575999,974.5851791,1400.520301,35,1,2168.132461
57_54,99.37106405,415.0203259,277.6544436,365.3347938,404.4915234,808.9830468,50.56144043,1014.169388,1462.501087,35,1,2271.484133
57_55,89.28325365,372.8888825,249.4679145,328.2472556,399.0345692,798.0691385,49.87932116,911.2143819,1349.638622,35,1,2147.70776
57_56,101.1401545,422.4088801,282.5974904,371.8388028,437.6626991,875.3253982,54.70783739,1032.224517,1514.507872,35,1,2389.833271
57_57,103.7840553,433.4510542,289.9848604,381.5590265,463.4969354,926.9938709,57.93711693,1059.207858,1568.491876,35,1,2495.485747
57_58,101.0306132,421.951384,282.2914191,371.4360774,457.5274169,915.0548337,57.19092711,1031.106551,1533.206297,35,1,2448.261131
57_59,97.83826192,408.6186229,273.3716141,359.6994919,437.1649588,874.3299176,54.64561985,998.5257898,1478.854688,35,1,2353.184605
57_60,97.25094081,406.1656935,271.7305698,357.5402231,485.4493822,970.8987645,60.68117278,992.5316596,1520.885869,35,1,2491.784633
57_61,98.00329209,409.3078665,273.8327278,360.3062204,441.9322669,883.8645338,55.24153336,1000.210068,1485.379082,35,1,2369.243615
57_62,98.68936938,412.1732481,275.7497084,362.8285634,428.7534573,857.5069146,53.59418216,1007.212092,1479.504977,35,1,2337.011892
57_63,89.12590465,372.231719,249.0282629,327.6687666,384.1871202,768.3742405,48.02339003,909.6084965,1333.115869,35,1,2101.490109
57_64,87.1403744,363.9392103,243.4804578,320.3690231,362.5528985,725.105797,45.31911231,889.3444084,1290.34159,35,1,2015.447387
