row,col,Grid_Code,Location,vScenario,Crop,vSowingDOY_ob,vFloweringDOY_ob,vHarvestDOY_ob
191,136,191136,191_136,Historical,WW,251,173,225
139,108,139108,139_108,Historical,WW,251,173,225
138,114,138114,138_114,Historical,WW,251,173,225
160,125,160125,160_125,Historical,WW,251,173,225
164,125,164125,164_125,Historical,WW,251,173,225
137,109,137109,137_109,Historical,WW,251,173,225
174,132,174132,174_132,Historical,WW,251,173,225
148,115,148115,148_115,Historical,WW,251,173,225
149,115,149115,149_115,Historical,WW,251,173,225
144,113,144113,144_113,Historical,WW,251,173,225
145,113,145113,145_113,Historical,WW,251,173,225
147,140,147140,147_140,Historical,WW,251,173,225
148,140,148140,148_140,Historical,WW,251,173,225
161,136,161136,161_136,Historical,WW,251,173,225
143,116,143116,143_116,Historical,WW,251,173,225
150,114,150114,150_114,Historical,WW,251,173,225
140,120,140120,140_120,Historical,WW,251,173,225
141,120,141120,141_120,Historical,WW,251,173,225
142,120,142120,142_120,Historical,WW,251,173,225
157,139,157139,157_139,Historical,WW,251,173,225
153,140,153140,153_140,Historical,WW,251,173,225
156,127,156127,156_127,Historical,WW,251,173,225
157,127,157127,157_127,Historical,WW,251,173,225
151,140,151140,151_140,Historical,WW,251,173,225
159,127,159127,159_127,Historical,WW,251,173,225
141,119,141119,141_119,Historical,WW,251,173,225
137,108,137108,137_108,Historical,WW,251,173,225
138,113,138113,138_113,Historical,WW,251,173,225
162,128,162128,162_128,Historical,WW,251,173,225
137,113,137113,137_113,Historical,WW,251,173,225
156,123,156123,156_123,Historical,WW,251,173,225
157,123,157123,157_123,Historical,WW,251,173,225
158,121,158121,158_121,Historical,WW,251,173,225
173,137,173137,173_137,Historical,WW,251,173,225
142,113,142113,142_113,Historical,WW,251,173,225
140,105,140105,140_105,Historical,WW,251,173,225
158,127,158127,158_127,Historical,WW,251,173,225
147,108,147108,147_108,Historical,WW,251,173,225
163,148,163148,163_148,Historical,WW,251,173,225
167,123,167123,167_123,Historical,WW,251,173,225
139,114,139114,139_114,Historical,WW,251,173,225
162,125,162125,162_125,Historical,WW,251,173,225
147,124,147124,147_124,Historical,WW,251,173,225
152,139,152139,152_139,Historical,WW,251,173,225
148,124,148124,148_124,Historical,WW,251,173,225
150,119,150119,150_119,Historical,WW,251,173,225
142,114,142114,142_114,Historical,WW,251,173,225
158,139,158139,158_139,Historical,WW,251,173,225
157,118,157118,157_118,Historical,WW,251,173,225
168,130,168130,168_130,Historical,WW,251,173,225
160,139,160139,160_139,Historical,WW,251,173,225
142,111,142111,142_111,Historical,WW,251,173,225
143,111,143111,143_111,Historical,WW,251,173,225
139,116,139116,139_116,Historical,WW,251,173,225
153,121,153121,153_121,Historical,WW,251,173,225
139,120,139120,139_120,Historical,WW,251,173,225
139,107,139107,139_107,Historical,WW,251,173,225
146,111,146111,146_111,Historical,WW,251,173,225
140,107,140107,140_107,Historical,WW,251,173,225
147,111,147111,147_111,Historical,WW,251,173,225
167,139,167139,167_139,Historical,WW,251,173,225
168,139,168139,168_139,Historical,WW,251,173,225
169,139,169139,169_139,Historical,WW,251,173,225
145,138,145138,145_138,Historical,WW,251,173,225
152,143,152143,152_143,Historical,WW,251,173,225
160,127,160127,160_127,Historical,WW,251,173,225
161,127,161127,161_127,Historical,WW,251,173,225
138,108,138108,138_108,Historical,WW,251,173,225
163,127,163127,163_127,Historical,WW,251,173,225
162,140,162140,162_140,Historical,WW,251,173,225
163,140,163140,163_140,Historical,WW,251,173,225
164,140,164140,164_140,Historical,WW,251,173,225
159,143,159143,159_143,Historical,WW,251,173,225
172,137,172137,172_137,Historical,WW,251,173,225
145,108,145108,145_108,Historical,WW,251,173,225
153,119,153119,153_119,Historical,WW,251,173,225
147,115,147115,147_115,Historical,WW,251,173,225
152,125,152125,152_125,Historical,WW,251,173,225
144,147,144147,144_147,Historical,WW,251,173,225
151,115,151115,151_115,Historical,WW,251,173,225
149,139,149139,149_139,Historical,WW,251,173,225
161,125,161125,161_125,Historical,WW,251,173,225
151,139,151139,151_139,Historical,WW,251,173,225
145,124,145124,145_124,Historical,WW,251,173,225
157,147,157147,157_147,Historical,WW,251,173,225
149,124,149124,149_124,Historical,WW,251,173,225
168,138,168138,168_138,Historical,WW,251,173,225
156,118,156118,156_118,Historical,WW,251,173,225
151,124,151124,151_124,Historical,WW,251,173,225
159,139,159139,159_139,Historical,WW,251,173,225
154,135,154135,154_135,Historical,WW,251,173,225
144,114,144114,144_114,Historical,WW,251,173,225
145,114,145114,145_114,Historical,WW,251,173,225
146,114,146114,146_114,Historical,WW,251,173,225
137,107,137107,137_107,Historical,WW,251,173,225
157,126,157126,157_126,Historical,WW,251,173,225
148,114,148114,148_114,Historical,WW,251,173,225
149,114,149114,149_114,Historical,WW,251,173,225
158,134,158134,158_134,Historical,WW,251,173,225
161,124,161124,161_124,Historical,WW,251,173,225
162,124,162124,162_124,Historical,WW,251,173,225
163,124,163124,163_124,Historical,WW,251,173,225
164,124,164124,164_124,Historical,WW,251,173,225
166,142,166142,166_142,Historical,WW,251,173,225
172,134,172134,172_134,Historical,WW,251,173,225
161,137,161137,161_137,Historical,WW,251,173,225
162,137,162137,162_137,Historical,WW,251,173,225
162,127,162127,162_127,Historical,WW,251,173,225
176,134,176134,176_134,Historical,WW,251,173,225
161,128,161128,161_128,Historical,WW,251,173,225
147,141,147141,147_141,Historical,WW,251,173,225
169,132,169132,169_132,Historical,WW,251,173,225
149,141,149141,149_141,Historical,WW,251,173,225
150,141,150141,150_141,Historical,WW,251,173,225
141,113,141113,141_113,Historical,WW,251,173,225
173,132,173132,173_132,Historical,WW,251,173,225
167,128,167128,167_128,Historical,WW,251,173,225
168,128,168128,168_128,Historical,WW,251,173,225
169,128,169128,169_128,Historical,WW,251,173,225
164,123,164123,164_123,Historical,WW,251,173,225
133,149,133149,133_149,Historical,WW,251,173,225
147,136,147136,147_136,Historical,WW,251,173,225
151,113,151113,151_113,Historical,WW,251,173,225
149,136,149136,149_136,Historical,WW,251,173,225
146,124,146124,146_124,Historical,WW,251,173,225
167,138,167138,167_138,Historical,WW,251,173,225
154,139,154139,154_139,Historical,WW,251,173,225
150,124,150124,150_124,Historical,WW,251,173,225
156,139,156139,156_139,Historical,WW,251,173,225
143,114,143114,143_114,Historical,WW,251,173,225
166,125,166125,166_125,Historical,WW,251,173,225
146,140,146140,146_140,Historical,WW,251,173,225
159,136,159136,159_136,Historical,WW,251,173,225
160,136,160136,160_136,Historical,WW,251,173,225
152,121,152121,152_121,Historical,WW,251,173,225
147,114,147114,147_114,Historical,WW,251,173,225
172,141,172141,172_141,Historical,WW,251,173,225
173,141,173141,173_141,Historical,WW,251,173,225
152,133,152133,152_133,Historical,WW,251,173,225
153,133,153133,153_133,Historical,WW,251,173,225
143,120,143120,143_120,Historical,WW,251,173,225
178,141,178141,178_141,Historical,WW,251,173,225
150,145,150145,150_145,Historical,WW,251,173,225
151,145,151145,151_145,Historical,WW,251,173,225
152,145,152145,152_145,Historical,WW,251,173,225
153,145,153145,153_145,Historical,WW,251,173,225
170,133,170133,170_133,Historical,WW,251,173,225
171,133,171133,171_133,Historical,WW,251,173,225
172,133,172133,172_133,Historical,WW,251,173,225
173,133,173133,173_133,Historical,WW,251,173,225
175,133,175133,175_133,Historical,WW,251,173,225
148,141,148141,148_141,Historical,WW,251,173,225
177,133,177133,177_133,Historical,WW,251,173,225
165,140,165140,165_140,Historical,WW,251,173,225
166,140,166140,166_140,Historical,WW,251,173,225
166,128,166128,166_128,Historical,WW,251,173,225
168,140,168140,168_140,Historical,WW,251,173,225
169,140,169140,169_140,Historical,WW,251,173,225
170,140,170140,170_140,Historical,WW,251,173,225
148,108,148108,148_108,Historical,WW,251,173,225
146,136,146136,146_136,Historical,WW,251,173,225
175,140,175140,175_140,Historical,WW,251,173,225
158,119,158119,158_119,Historical,WW,251,173,225
159,119,159119,159_119,Historical,WW,251,173,225
160,119,160119,160_119,Historical,WW,251,173,225
137,149,137149,137_149,Historical,WW,251,173,225
138,149,138149,138_149,Historical,WW,251,173,225
141,106,141106,141_106,Historical,WW,251,173,225
169,138,169138,169_138,Historical,WW,251,173,225
153,135,153135,153_135,Historical,WW,251,173,225
163,150,163150,163_150,Historical,WW,251,173,225
155,118,155118,155_118,Historical,WW,251,173,225
155,135,155135,155_135,Historical,WW,251,173,225
156,135,156135,156_135,Historical,WW,251,173,225
157,135,157135,157_135,Historical,WW,251,173,225
163,122,163122,163_122,Historical,WW,251,173,225
155,126,155126,155_126,Historical,WW,251,173,225
156,126,156126,156_126,Historical,WW,251,173,225
164,139,164139,164_139,Historical,WW,251,173,225
165,139,165139,165_139,Historical,WW,251,173,225
162,135,162135,162_135,Historical,WW,251,173,225
170,135,170135,170_135,Historical,WW,251,173,225
146,143,146143,146_143,Historical,WW,251,173,225
147,143,147143,147_143,Historical,WW,251,173,225
149,116,149116,149_116,Historical,WW,251,173,225
164,126,164126,164_126,Historical,WW,251,173,225
153,143,153143,153_143,Historical,WW,251,173,225
154,143,154143,154_143,Historical,WW,251,173,225
143,125,143125,143_125,Historical,WW,251,173,225
138,115,138115,138_115,Historical,WW,251,173,225
168,132,168132,168_132,Historical,WW,251,173,225
176,133,176133,176_133,Historical,WW,251,173,225
140,115,140115,140_115,Historical,WW,251,173,225
141,115,141115,141_115,Historical,WW,251,173,225
142,115,142115,142_115,Historical,WW,251,173,225
167,140,167140,167_140,Historical,WW,251,173,225
144,115,144115,144_115,Historical,WW,251,173,225
190,139,190139,190_139,Historical,WW,251,173,225
162,143,162143,162_143,Historical,WW,251,173,225
151,125,151125,151_125,Historical,WW,251,173,225
149,147,149147,149_147,Historical,WW,251,173,225
138,110,138110,138_110,Historical,WW,251,173,225
134,149,134149,134_149,Historical,WW,251,173,225
140,110,140110,140_110,Historical,WW,251,173,225
158,125,158125,158_125,Historical,WW,251,173,225
159,125,159125,159_125,Historical,WW,251,173,225
165,138,165138,165_138,Historical,WW,251,173,225
142,117,142117,142_117,Historical,WW,251,173,225
155,139,155139,155_139,Historical,WW,251,173,225
165,125,165125,165_125,Historical,WW,251,173,225
140,149,140149,140_149,Historical,WW,251,173,225
141,149,141149,141_149,Historical,WW,251,173,225
152,124,152124,152_124,Historical,WW,251,173,225
153,124,153124,153_124,Historical,WW,251,173,225
154,124,154124,154_124,Historical,WW,251,173,225
161,139,161139,161_139,Historical,WW,251,173,225
175,138,175138,175_138,Historical,WW,251,173,225
176,138,176138,176_138,Historical,WW,251,173,225
177,138,177138,177_138,Historical,WW,251,173,225
153,137,153137,153_137,Historical,WW,251,173,225
184,138,184138,184_138,Historical,WW,251,173,225
160,134,160134,160_134,Historical,WW,251,173,225
156,137,156137,156_137,Historical,WW,251,173,225
157,137,157137,157_137,Historical,WW,251,173,225
165,124,165124,165_124,Historical,WW,251,173,225
159,137,159137,159_137,Historical,WW,251,173,225
173,134,173134,173_134,Historical,WW,251,173,225
174,134,174134,174_134,Historical,WW,251,173,225
175,134,175134,175_134,Historical,WW,251,173,225
153,123,153123,153_123,Historical,WW,251,173,225
169,142,169142,169_142,Historical,WW,251,173,225
177,134,177134,177_134,Historical,WW,251,173,225
171,142,171142,171_142,Historical,WW,251,173,225
172,142,172142,172_142,Historical,WW,251,173,225
173,142,173142,173_142,Historical,WW,251,173,225
165,128,165128,165_128,Historical,WW,251,173,225
175,142,175142,175_142,Historical,WW,251,173,225
176,142,176142,176_142,Historical,WW,251,173,225
177,142,177142,177_142,Historical,WW,251,173,225
178,142,178142,178_142,Historical,WW,251,173,225
146,122,146122,146_122,Historical,WW,251,173,225
147,122,147122,147_122,Historical,WW,251,173,225
149,122,149122,149_122,Historical,WW,251,173,225
150,122,150122,150_122,Historical,WW,251,173,225
151,122,151122,151_122,Historical,WW,251,173,225
150,136,150136,150_136,Historical,WW,251,173,225
151,136,151136,151_136,Historical,WW,251,173,225
146,142,146142,146_142,Historical,WW,251,173,225
147,142,147142,147_142,Historical,WW,251,173,225
162,150,162150,162_150,Historical,WW,251,173,225
155,136,155136,155_136,Historical,WW,251,173,225
156,136,156136,156_136,Historical,WW,251,173,225
157,136,157136,157_136,Historical,WW,251,173,225
158,136,158136,158_136,Historical,WW,251,173,225
145,140,145140,145_140,Historical,WW,251,173,225
132,148,132148,132_148,Historical,WW,251,173,225
133,148,133148,133_148,Historical,WW,251,173,225
167,146,167146,167_146,Historical,WW,251,173,225
128,152,128152,128_152,Historical,WW,251,173,225
170,146,170146,170_146,Historical,WW,251,173,225
173,146,173146,173_146,Historical,WW,251,173,225
177,141,177141,177_141,Historical,WW,251,173,225
133,152,133152,133_152,Historical,WW,251,173,225
134,152,134152,134_152,Historical,WW,251,173,225
135,152,135152,135_152,Historical,WW,251,173,225
157,152,157152,157_152,Historical,WW,251,173,225
158,152,158152,158_152,Historical,WW,251,173,225
159,152,159152,159_152,Historical,WW,251,173,225
160,152,160152,160_152,Historical,WW,251,173,225
161,152,161152,161_152,Historical,WW,251,173,225
142,119,142119,142_119,Historical,WW,251,173,225
143,119,143119,143_119,Historical,WW,251,173,225
144,119,144119,144_119,Historical,WW,251,173,225
146,119,146119,146_119,Historical,WW,251,173,225
147,119,147119,147_119,Historical,WW,251,173,225
164,130,164130,164_130,Historical,WW,251,173,225
143,108,143108,143_108,Historical,WW,251,173,225
144,108,144108,144_108,Historical,WW,251,173,225
152,119,152119,152_119,Historical,WW,251,173,225
167,130,167130,167_130,Historical,WW,251,173,225
171,140,171140,171_140,Historical,WW,251,173,225
172,140,172140,172_140,Historical,WW,251,173,225
165,148,165148,165_148,Historical,WW,251,173,225
166,148,166148,166_148,Historical,WW,251,173,225
176,140,176140,176_140,Historical,WW,251,173,225
177,140,177140,177_140,Historical,WW,251,173,225
162,119,162119,162_119,Historical,WW,251,173,225
153,139,153139,153_139,Historical,WW,251,173,225
148,135,148135,148_135,Historical,WW,251,173,225
139,149,139149,139_149,Historical,WW,251,173,225
150,135,150135,150_135,Historical,WW,251,173,225
151,135,151135,151_135,Historical,WW,251,173,225
152,135,152135,152_135,Historical,WW,251,173,225
140,111,140111,140_111,Historical,WW,251,173,225
158,118,158118,158_118,Historical,WW,251,173,225
159,118,159118,159_118,Historical,WW,251,173,225
144,111,144111,144_111,Historical,WW,251,173,225
158,135,158135,158_135,Historical,WW,251,173,225
138,107,138107,138_107,Historical,WW,251,173,225
145,111,145111,145_111,Historical,WW,251,173,225
161,135,161135,161_135,Historical,WW,251,173,225
163,139,163139,163_139,Historical,WW,251,173,225
128,153,128153,128_153,Historical,WW,251,173,225
157,117,157117,157_117,Historical,WW,251,173,225
171,135,171135,171_135,Historical,WW,251,173,225
148,143,148143,148_143,Historical,WW,251,173,225
152,111,152111,152_111,Historical,WW,251,173,225
165,126,165126,165_126,Historical,WW,251,173,225
166,126,166126,166_126,Historical,WW,251,173,225
167,126,167126,167_126,Historical,WW,251,173,225
155,143,155143,155_143,Historical,WW,251,173,225
139,115,139115,139_115,Historical,WW,251,173,225
157,143,157143,157_143,Historical,WW,251,173,225
191,135,191135,191_135,Historical,WW,251,173,225
158,143,158143,158_143,Historical,WW,251,173,225
179,139,179139,179_139,Historical,WW,251,173,225
143,115,143115,143_115,Historical,WW,251,173,225
189,139,189139,189_139,Historical,WW,251,173,225
149,125,149125,149_125,Historical,WW,251,173,225
150,125,150125,150_125,Historical,WW,251,173,225
143,147,143147,143_147,Historical,WW,251,173,225
153,125,153125,153_125,Historical,WW,251,173,225
152,115,152115,152_115,Historical,WW,251,173,225
139,110,139110,139_110,Historical,WW,251,173,225
157,125,157125,157_125,Historical,WW,251,173,225
168,143,168143,168_143,Historical,WW,251,173,225
169,143,169143,169_143,Historical,WW,251,173,225
170,143,170143,170_143,Historical,WW,251,173,225
171,143,171143,171_143,Historical,WW,251,173,225
149,135,149135,149_135,Historical,WW,251,173,225
148,142,148142,148_142,Historical,WW,251,173,225
149,142,149142,149_142,Historical,WW,251,173,225
170,138,170138,170_138,Historical,WW,251,173,225
171,138,171138,171_138,Historical,WW,251,173,225
172,138,172138,172_138,Historical,WW,251,173,225
173,138,173138,173_138,Historical,WW,251,173,225
155,124,155124,155_124,Historical,WW,251,173,225
165,147,165147,165_147,Historical,WW,251,173,225
166,147,166147,166_147,Historical,WW,251,173,225
167,147,167147,167_147,Historical,WW,251,173,225
